clip_id,guitar,classical,slow,techno,strings,drums,electronic,rock,fast,piano,ambient,beat,violin,vocal,synth,female,indian,opera,male,singing,vocals,no vocals,harpsichord,loud,quiet,flute,woman,male vocal,no vocal,pop,soft,sitar,solo,man,classic,choir,voice,new age,dance,female vocal,male voice,beats,harp,cello,no voice,weird,country,metal,female voice,choral,mp3_path,text
153,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5/new_york_consort_of_viols-dances_and_canzonas_of_holborne_and_brade-01-3_almaines_holborne-465-494.mp3,new york consort of viols dances and canzonas of holborne and brade 01 3 almaines holborne
154,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5/new_york_consort_of_viols-dances_and_canzonas_of_holborne_and_brade-01-3_almaines_holborne-494-523.mp3,new york consort of viols dances and canzonas of holborne and brade 01 3 almaines holborne
157,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5/new_york_consort_of_viols-dances_and_canzonas_of_holborne_and_brade-01-3_almaines_holborne-581-610.mp3,new york consort of viols dances and canzonas of holborne and brade 01 3 almaines holborne
158,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5/new_york_consort_of_viols-dances_and_canzonas_of_holborne_and_brade-01-3_almaines_holborne-610-639.mp3,new york consort of viols dances and canzonas of holborne and brade 01 3 almaines holborne
171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a/liquid_zen-magic_midsummer-01-4_oclock_sunny_and_hot-0-29.mp3,liquid zen magic midsummer 01 4 oclock sunny and hot
172,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a/liquid_zen-magic_midsummer-01-4_oclock_sunny_and_hot-30-59.mp3,liquid zen magic midsummer 01 4 oclock sunny and hot
173,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,a/liquid_zen-magic_midsummer-01-4_oclock_sunny_and_hot-59-88.mp3,liquid zen magic midsummer 01 4 oclock sunny and hot
174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a/liquid_zen-magic_midsummer-01-4_oclock_sunny_and_hot-88-117.mp3,liquid zen magic midsummer 01 4 oclock sunny and hot
175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e/burning_babylon-stereo_mash_up-01-7_nine_skank-0-29.mp3,burning babylon stereo mash up 01 7 nine skank
177,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,e/burning_babylon-stereo_mash_up-01-7_nine_skank-59-88.mp3,burning babylon stereo mash up 01 7 nine skank
178,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,e/burning_babylon-stereo_mash_up-01-7_nine_skank-88-117.mp3,burning babylon stereo mash up 01 7 nine skank
180,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e/burning_babylon-stereo_mash_up-01-7_nine_skank-146-175.mp3,burning babylon stereo mash up 01 7 nine skank
181,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,e/burning_babylon-stereo_mash_up-01-7_nine_skank-175-204.mp3,burning babylon stereo mash up 01 7 nine skank
184,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,f/pain_factor-8_seconds-01-8_seconds-59-88.mp3,pain factor 8 seconds 01 8 seconds
185,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,f/pain_factor-8_seconds-01-8_seconds-88-117.mp3,pain factor 8 seconds 01 8 seconds
186,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,f/pain_factor-8_seconds-01-8_seconds-117-146.mp3,pain factor 8 seconds 01 8 seconds
188,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,f/pain_factor-8_seconds-01-8_seconds-175-204.mp3,pain factor 8 seconds 01 8 seconds
190,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9/the_seldon_plan-making_circles-01-a_rhyming_dictionary-30-59.mp3,the seldon plan making circles 01 a rhyming dictionary
191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9/the_seldon_plan-making_circles-01-a_rhyming_dictionary-59-88.mp3,the seldon plan making circles 01 a rhyming dictionary
195,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9/the_seldon_plan-making_circles-01-a_rhyming_dictionary-175-204.mp3,the seldon plan making circles 01 a rhyming dictionary
198,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c/mountain_mirrors-lunar_ecstasy-01-a_short_burst_of_clarity-30-59.mp3,mountain mirrors lunar ecstasy 01 a short burst of clarity
199,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c/mountain_mirrors-lunar_ecstasy-01-a_short_burst_of_clarity-59-88.mp3,mountain mirrors lunar ecstasy 01 a short burst of clarity
200,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c/mountain_mirrors-lunar_ecstasy-01-a_short_burst_of_clarity-88-117.mp3,mountain mirrors lunar ecstasy 01 a short burst of clarity
202,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c/mountain_mirrors-lunar_ecstasy-01-a_short_burst_of_clarity-146-175.mp3,mountain mirrors lunar ecstasy 01 a short burst of clarity
204,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,f/professor_armchair-too_much_mustard-01-a_signal_from_mars-0-29.mp3,professor armchair too much mustard 01 a signal from mars
205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f/professor_armchair-too_much_mustard-01-a_signal_from_mars-30-59.mp3,professor armchair too much mustard 01 a signal from mars
206,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f/professor_armchair-too_much_mustard-01-a_signal_from_mars-59-88.mp3,professor armchair too much mustard 01 a signal from mars
207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f/professor_armchair-too_much_mustard-01-a_signal_from_mars-88-117.mp3,professor armchair too much mustard 01 a signal from mars
208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f/professor_armchair-too_much_mustard-01-a_signal_from_mars-117-146.mp3,professor armchair too much mustard 01 a signal from mars
212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f/professor_armchair-too_much_mustard-01-a_signal_from_mars-233-262.mp3,professor armchair too much mustard 01 a signal from mars
213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f/professor_armchair-too_much_mustard-01-a_signal_from_mars-262-291.mp3,professor armchair too much mustard 01 a signal from mars
219,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b/jacob_heringman-jane_pickeringes_lute_book-01-a_toy-0-29.mp3,jacob heringman jane pickeringes lute book 01 a toy
224,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d/electric_frankenstein-sick_songs-01-action_high-117-146.mp3,electric frankenstein sick songs 01 action high
227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9/the_wretch-ambulatory-01-admission-30-59.mp3,the wretch ambulatory 01 admission
283,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5/john_fleagle-worlds_bliss__medieval_songs_of_love_and_death-01-alysoun-0-29.mp3,john fleagle worlds bliss medieval songs of love and death 01 alysoun
284,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5/john_fleagle-worlds_bliss__medieval_songs_of_love_and_death-01-alysoun-30-59.mp3,john fleagle worlds bliss medieval songs of love and death 01 alysoun
285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5/john_fleagle-worlds_bliss__medieval_songs_of_love_and_death-01-alysoun-59-88.mp3,john fleagle worlds bliss medieval songs of love and death 01 alysoun
287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5/john_fleagle-worlds_bliss__medieval_songs_of_love_and_death-01-alysoun-117-146.mp3,john fleagle worlds bliss medieval songs of love and death 01 alysoun
289,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5/john_fleagle-worlds_bliss__medieval_songs_of_love_and_death-01-alysoun-175-204.mp3,john fleagle worlds bliss medieval songs of love and death 01 alysoun
290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5/john_fleagle-worlds_bliss__medieval_songs_of_love_and_death-01-alysoun-204-233.mp3,john fleagle worlds bliss medieval songs of love and death 01 alysoun
291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c/strojovna_07-number_1-01-ambi_crack-0-29.mp3,strojovna 07 number 1 01 ambi crack
293,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,c/strojovna_07-number_1-01-ambi_crack-59-88.mp3,strojovna 07 number 1 01 ambi crack
294,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,c/strojovna_07-number_1-01-ambi_crack-88-117.mp3,strojovna 07 number 1 01 ambi crack
295,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1/ambient_teknology-phoenix-01-ambient_teknology-0-29.mp3,ambient teknology phoenix 01 ambient teknology
297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/ambient_teknology-phoenix-01-ambient_teknology-59-88.mp3,ambient teknology phoenix 01 ambient teknology
298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/ambient_teknology-phoenix-01-ambient_teknology-88-117.mp3,ambient teknology phoenix 01 ambient teknology
299,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/ambient_teknology-phoenix-01-ambient_teknology-117-146.mp3,ambient teknology phoenix 01 ambient teknology
300,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1/ambient_teknology-phoenix-01-ambient_teknology-146-175.mp3,ambient teknology phoenix 01 ambient teknology
301,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/ambient_teknology-phoenix-01-ambient_teknology-175-204.mp3,ambient teknology phoenix 01 ambient teknology
303,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/ambient_teknology-phoenix-01-ambient_teknology-233-262.mp3,ambient teknology phoenix 01 ambient teknology
305,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1/ambient_teknology-phoenix-01-ambient_teknology-291-320.mp3,ambient teknology phoenix 01 ambient teknology
306,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/ambient_teknology-phoenix-01-ambient_teknology-320-349.mp3,ambient teknology phoenix 01 ambient teknology
307,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/ambient_teknology-phoenix-01-ambient_teknology-349-378.mp3,ambient teknology phoenix 01 ambient teknology
308,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/ambient_teknology-phoenix-01-ambient_teknology-378-407.mp3,ambient teknology phoenix 01 ambient teknology
309,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1/ambient_teknology-phoenix-01-ambient_teknology-407-436.mp3,ambient teknology phoenix 01 ambient teknology
310,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/ambient_teknology-phoenix-01-ambient_teknology-436-465.mp3,ambient teknology phoenix 01 ambient teknology
311,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/ambient_teknology-phoenix-01-ambient_teknology-465-494.mp3,ambient teknology phoenix 01 ambient teknology
312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/ambient_teknology-phoenix-01-ambient_teknology-494-523.mp3,ambient teknology phoenix 01 ambient teknology
327,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2/duo_chambure-vihuela_duets_of_valderrabano-01-andreas_christi_sancte_andrea_cristobal_de_morales-30-59.mp3,duo chambure vihuela duets of valderrabano 01 andreas christi sancte andrea cristobal de morales
328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2/duo_chambure-vihuela_duets_of_valderrabano-01-andreas_christi_sancte_andrea_cristobal_de_morales-59-88.mp3,duo chambure vihuela duets of valderrabano 01 andreas christi sancte andrea cristobal de morales
329,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2/duo_chambure-vihuela_duets_of_valderrabano-01-andreas_christi_sancte_andrea_cristobal_de_morales-88-117.mp3,duo chambure vihuela duets of valderrabano 01 andreas christi sancte andrea cristobal de morales
333,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4/paul_avgerinos-sky_of_grace-01-angels_breath-59-88.mp3,paul avgerinos sky of grace 01 angels breath
342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8/jacob_heringman-josquin_des_prez_lute_settings-01-anon__praeter_rerum_seriem-117-146.mp3,jacob heringman josquin des prez lute settings 01 anon praeter rerum seriem
344,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8/jacob_heringman-josquin_des_prez_lute_settings-01-anon__praeter_rerum_seriem-175-204.mp3,jacob heringman josquin des prez lute settings 01 anon praeter rerum seriem
347,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8/jacob_heringman-josquin_des_prez_lute_settings-01-anon__praeter_rerum_seriem-262-291.mp3,jacob heringman josquin des prez lute settings 01 anon praeter rerum seriem
358,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,c/jamie_janover-now_center_of_time-01-arc-30-59.mp3,jamie janover now center of time 01 arc
360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,c/jamie_janover-now_center_of_time-01-arc-88-117.mp3,jamie janover now center of time 01 arc
362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c/jamie_janover-now_center_of_time-01-arc-146-175.mp3,jamie janover now center of time 01 arc
364,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c/jamie_janover-now_center_of_time-01-arc-204-233.mp3,jamie janover now center of time 01 arc
367,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c/jamie_janover-now_center_of_time-01-arc-291-320.mp3,jamie janover now center of time 01 arc
368,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c/jamie_janover-now_center_of_time-01-arc-320-349.mp3,jamie janover now center of time 01 arc
369,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c/jamie_janover-now_center_of_time-01-arc-349-378.mp3,jamie janover now center of time 01 arc
372,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c/jamie_janover-now_center_of_time-01-arc-436-465.mp3,jamie janover now center of time 01 arc
392,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8/kenji_williams-worldspirit_soundtrack-01-artists_prayer-233-262.mp3,kenji williams worldspirit soundtrack 01 artists prayer
393,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8/kenji_williams-worldspirit_soundtrack-01-artists_prayer-262-291.mp3,kenji williams worldspirit soundtrack 01 artists prayer
396,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/tim_rayborn-ashek-01-ashek-30-59.mp3,tim rayborn ashek 01 ashek
399,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/tim_rayborn-ashek-01-ashek-117-146.mp3,tim rayborn ashek 01 ashek
403,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/tim_rayborn-ashek-01-ashek-233-262.mp3,tim rayborn ashek 01 ashek
405,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/tim_rayborn-ashek-01-ashek-291-320.mp3,tim rayborn ashek 01 ashek
408,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/tim_rayborn-ashek-01-ashek-378-407.mp3,tim rayborn ashek 01 ashek
410,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/tim_rayborn-ashek-01-ashek-436-465.mp3,tim rayborn ashek 01 ashek
412,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/tim_rayborn-ashek-01-ashek-494-523.mp3,tim rayborn ashek 01 ashek
416,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/tim_rayborn-ashek-01-ashek-610-639.mp3,tim rayborn ashek 01 ashek
420,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,b/satori-journey_to_other_worlds-01-astral_flight-0-29.mp3,satori journey to other worlds 01 astral flight
422,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b/satori-journey_to_other_worlds-01-astral_flight-59-88.mp3,satori journey to other worlds 01 astral flight
